Cumulative cohort fertility rates (horizontal parallelograms
Last modified: 31/05/2022
Code Cohort  Age     CCFR
USA  1959    12     0.000
USA  1959    13     0.000
USA  1959    14     0.001
USA  1959    15     0.006
USA  1959    16     0.022
USA  1959    17     0.057
USA  1959    18     0.110
USA  1959    19     0.183
USA  1959    20     0.272
USA  1959    21     0.373
USA  1959    22     0.484
USA  1959    23     0.599
USA  1959    24     0.716
USA  1959    25     0.830
USA  1959    26     0.946
USA  1959    27     1.062
USA  1959    28     1.174
USA  1959    29     1.291
USA  1959    30     1.394
USA  1959    31     1.494
USA  1959    32     1.586
USA  1959    33     1.666
USA  1959    34     1.735
USA  1959    35     1.794
USA  1959    36     1.845
USA  1959    37     1.887
USA  1959    38     1.921
USA  1959    39     1.949
USA  1959    40     1.970
USA  1959    41     1.985
USA  1959    42     1.996
USA  1959    43     2.003
USA  1959    44     2.007
USA  1959    45     2.009
USA  1959    46     2.011
USA  1959    47     2.011
USA  1959    48     2.012
USA  1959    49     2.012
USA  1959    50     2.012
USA  1959    51     2.012
USA  1959    52     2.012
USA  1959    53     2.012
USA  1959    54     2.012
USA  1959    55     2.012
USA  1960    12     0.000
USA  1960    13     0.000
USA  1960    14     0.001
USA  1960    15     0.006
USA  1960    16     0.021
USA  1960    17     0.055
USA  1960    18     0.107
USA  1960    19     0.180
USA  1960    20     0.270
USA  1960    21     0.372
USA  1960    22     0.481
USA  1960    23     0.594
USA  1960    24     0.708
USA  1960    25     0.823
USA  1960    26     0.939
USA  1960    27     1.055
USA  1960    28     1.170
USA  1960    29     1.289
USA  1960    30     1.396
USA  1960    31     1.497
USA  1960    32     1.589
USA  1960    33     1.669
USA  1960    34     1.740
USA  1960    35     1.800
USA  1960    36     1.851
USA  1960    37     1.894
USA  1960    38     1.930
USA  1960    39     1.958
USA  1960    40     1.980
USA  1960    41     1.996
USA  1960    42     2.007
USA  1960    43     2.014
USA  1960    44     2.019
USA  1960    45     2.021
USA  1960    46     2.023
USA  1960    47     2.023
USA  1960    48     2.024
USA  1960    49     2.024
USA  1960    50     2.024
USA  1960    51     2.024
USA  1960    52     2.024
USA  1960    53     2.024
USA  1960    54     2.024
USA  1960    55     2.024
USA  1961    12     0.000
USA  1961    13     0.000
USA  1961    14     0.001
USA  1961    15     0.006
USA  1961    16     0.021
USA  1961    17     0.053
USA  1961    18     0.104
USA  1961    19     0.177
USA  1961    20     0.266
USA  1961    21     0.365
USA  1961    22     0.472
USA  1961    23     0.582
USA  1961    24     0.696
USA  1961    25     0.809
USA  1961    26     0.925
USA  1961    27     1.042
USA  1961    28     1.160
USA  1961    29     1.281
USA  1961    30     1.389
USA  1961    31     1.488
USA  1961    32     1.580
USA  1961    33     1.660
USA  1961    34     1.731
USA  1961    35     1.793
USA  1961    36     1.845
USA  1961    37     1.889
USA  1961    38     1.925
USA  1961    39     1.955
USA  1961    40     1.977
USA  1961    41     1.994
USA  1961    42     2.006
USA  1961    43     2.013
USA  1961    44     2.018
USA  1961    45     2.020
USA  1961    46     2.022
USA  1961    47     2.022
USA  1961    48     2.023
USA  1961    49     2.023
USA  1961    50     2.023
USA  1961    51     2.023
USA  1961    52     2.023
USA  1961    53     2.024
USA  1961    54     2.024
USA  1961    55     2.024
USA  1962    12     0.000
USA  1962    13     0.000
USA  1962    14     0.001
USA  1962    15     0.006
USA  1962    16     0.020
USA  1962    17     0.051
USA  1962    18     0.102
USA  1962    19     0.175
USA  1962    20     0.262
USA  1962    21     0.359
USA  1962    22     0.463
USA  1962    23     0.573
USA  1962    24     0.686
USA  1962    25     0.799
USA  1962    26     0.916
USA  1962    27     1.037
USA  1962    28     1.158
USA  1962    29     1.280
USA  1962    30     1.386
USA  1962    31     1.485
USA  1962    32     1.577
USA  1962    33     1.659
USA  1962    34     1.731
USA  1962    35     1.794
USA  1962    36     1.848
USA  1962    37     1.894
USA  1962    38     1.931
USA  1962    39     1.962
USA  1962    40     1.985
USA  1962    41     2.003
USA  1962    42     2.015
USA  1962    43     2.023
USA  1962    44     2.027
USA  1962    45     2.030
USA  1962    46     2.032
USA  1962    47     2.032
USA  1962    48     2.033
USA  1962    49     2.033
USA  1962    50     2.033
USA  1962    51     2.033
USA  1962    52     2.033
USA  1962    53     2.034
USA  1962    54     2.034
USA  1962    55     2.034
USA  1963    12     0.000
USA  1963    13     0.000
USA  1963    14     0.001
USA  1963    15     0.006
USA  1963    16     0.020
USA  1963    17     0.051
USA  1963    18     0.101
USA  1963    19     0.173
USA  1963    20     0.258
USA  1963    21     0.353
USA  1963    22     0.457
USA  1963    23     0.567
USA  1963    24     0.681
USA  1963    25     0.795
USA  1963    26     0.916
USA  1963    27     1.040
USA  1963    28     1.161
USA  1963    29     1.281
USA  1963    30     1.387
USA  1963    31     1.487
USA  1963    32     1.581
USA  1963    33     1.664
USA  1963    34     1.738
USA  1963    35     1.803
USA  1963    36     1.859
USA  1963    37     1.907
USA  1963    38     1.946
USA  1963    39     1.977
USA  1963    40     2.002
USA  1963    41     2.020
USA  1963    42     2.032
USA  1963    43     2.040
USA  1963    44     2.045
USA  1963    45     2.048
USA  1963    46     2.049
USA  1963    47     2.050
USA  1963    48     2.051
USA  1963    49     2.051
USA  1963    50     2.051
USA  1963    51     2.051
USA  1963    52     2.051
USA  1963    53     2.051
USA  1963    54     2.051
USA  1963    55     2.051
USA  1964    12     0.000
USA  1964    13     0.000
USA  1964    14     0.001
USA  1964    15     0.005
USA  1964    16     0.020
USA  1964    17     0.050
USA  1964    18     0.101
USA  1964    19     0.172
USA  1964    20     0.256
USA  1964    21     0.351
USA  1964    22     0.456
USA  1964    23     0.566
USA  1964    24     0.681
USA  1964    25     0.799
USA  1964    26     0.922
USA  1964    27     1.045
USA  1964    28     1.164
USA  1964    29     1.283
USA  1964    30     1.389
USA  1964    31     1.488
USA  1964    32     1.583
USA  1964    33     1.667
USA  1964    34     1.743
USA  1964    35     1.810
USA  1964    36     1.868
USA  1964    37     1.918
USA  1964    38     1.958
USA  1964    39     1.990
USA  1964    40     2.016
USA  1964    41     2.034
USA  1964    42     2.047
USA  1964    43     2.055
USA  1964    44     2.060
USA  1964    45     2.063
USA  1964    46     2.064
USA  1964    47     2.065
USA  1964    48     2.066
USA  1964    49     2.066
USA  1964    50     2.066
USA  1964    51     2.066
USA  1964    52     2.066
USA  1964    53     2.066
USA  1964    54     2.066
USA  1964    55     2.066
USA  1965    12     0.000
USA  1965    13     0.000
USA  1965    14     0.001
USA  1965    15     0.006
USA  1965    16     0.020
USA  1965    17     0.050
USA  1965    18     0.100
USA  1965    19     0.170
USA  1965    20     0.256
USA  1965    21     0.352
USA  1965    22     0.456
USA  1965    23     0.568
USA  1965    24     0.685
USA  1965    25     0.805
USA  1965    26     0.928
USA  1965    27     1.047
USA  1965    28     1.163
USA  1965    29     1.279
USA  1965    30     1.384
USA  1965    31     1.483
USA  1965    32     1.578
USA  1965    33     1.663
USA  1965    34     1.741
USA  1965    35     1.810
USA  1965    36     1.871
USA  1965    37     1.922
USA  1965    38     1.963
USA  1965    39     1.997
USA  1965    40     2.023
USA  1965    41     2.042
USA  1965    42     2.055
USA  1965    43     2.063
USA  1965    44     2.068
USA  1965    45     2.071
USA  1965    46     2.073
USA  1965    47     2.074
USA  1965    48     2.074
USA  1965    49     2.074
USA  1965    50     2.074
USA  1965    51     2.075
USA  1965    52     2.075
USA  1965    53     2.075
USA  1965    54     2.075
USA  1965    55         .
USA  1966    12     0.000
USA  1966    13     0.000
USA  1966    14     0.001
USA  1966    15     0.005
USA  1966    16     0.019
USA  1966    17     0.050
USA  1966    18     0.099
USA  1966    19     0.170
USA  1966    20     0.256
USA  1966    21     0.353
USA  1966    22     0.458
USA  1966    23     0.572
USA  1966    24     0.693
USA  1966    25     0.812
USA  1966    26     0.931
USA  1966    27     1.048
USA  1966    28     1.161
USA  1966    29     1.275
USA  1966    30     1.380
USA  1966    31     1.479
USA  1966    32     1.575
USA  1966    33     1.663
USA  1966    34     1.743
USA  1966    35     1.815
USA  1966    36     1.877
USA  1966    37     1.930
USA  1966    38     1.974
USA  1966    39     2.009
USA  1966    40     2.036
USA  1966    41     2.055
USA  1966    42     2.069
USA  1966    43     2.077
USA  1966    44     2.082
USA  1966    45     2.085
USA  1966    46     2.087
USA  1966    47     2.088
USA  1966    48     2.088
USA  1966    49     2.089
USA  1966    50     2.089
USA  1966    51     2.089
USA  1966    52     2.089
USA  1966    53     2.089
USA  1966    54         .
USA  1966    55         .
USA  1967    12     0.000
USA  1967    13     0.000
USA  1967    14     0.001
USA  1967    15     0.006
USA  1967    16     0.019
USA  1967    17     0.050
USA  1967    18     0.099
USA  1967    19     0.171
USA  1967    20     0.257
USA  1967    21     0.355
USA  1967    22     0.463
USA  1967    23     0.582
USA  1967    24     0.703
USA  1967    25     0.820
USA  1967    26     0.935
USA  1967    27     1.050
USA  1967    28     1.161
USA  1967    29     1.273
USA  1967    30     1.379
USA  1967    31     1.480
USA  1967    32     1.578
USA  1967    33     1.669
USA  1967    34     1.751
USA  1967    35     1.825
USA  1967    36     1.890
USA  1967    37     1.946
USA  1967    38     1.991
USA  1967    39     2.027
USA  1967    40     2.054
USA  1967    41     2.074
USA  1967    42     2.088
USA  1967    43     2.097
USA  1967    44     2.102
USA  1967    45     2.105
USA  1967    46     2.107
USA  1967    47     2.108
USA  1967    48     2.108
USA  1967    49     2.109
USA  1967    50     2.109
USA  1967    51     2.109
USA  1967    52     2.109
USA  1967    53         .
USA  1967    54         .
USA  1967    55         .
USA  1968    12     0.000
USA  1968    13     0.000
USA  1968    14     0.001
USA  1968    15     0.005
USA  1968    16     0.019
USA  1968    17     0.049
USA  1968    18     0.098
USA  1968    19     0.169
USA  1968    20     0.256
USA  1968    21     0.356
USA  1968    22     0.468
USA  1968    23     0.587
USA  1968    24     0.704
USA  1968    25     0.818
USA  1968    26     0.929
USA  1968    27     1.040
USA  1968    28     1.149
USA  1968    29     1.260
USA  1968    30     1.368
USA  1968    31     1.470
USA  1968    32     1.570
USA  1968    33     1.663
USA  1968    34     1.746
USA  1968    35     1.822
USA  1968    36     1.889
USA  1968    37     1.946
USA  1968    38     1.991
USA  1968    39     2.027
USA  1968    40     2.055
USA  1968    41     2.076
USA  1968    42     2.089
USA  1968    43     2.098
USA  1968    44     2.103
USA  1968    45     2.107
USA  1968    46     2.108
USA  1968    47     2.109
USA  1968    48     2.110
USA  1968    49     2.110
USA  1968    50     2.110
USA  1968    51     2.111
USA  1968    52         .
USA  1968    53         .
USA  1968    54         .
USA  1968    55         .
USA  1969    12     0.000
USA  1969    13     0.000
USA  1969    14     0.001
USA  1969    15     0.005
USA  1969    16     0.019
USA  1969    17     0.049
USA  1969    18     0.097
USA  1969    19     0.168
USA  1969    20     0.258
USA  1969    21     0.362
USA  1969    22     0.475
USA  1969    23     0.591
USA  1969    24     0.705
USA  1969    25     0.814
USA  1969    26     0.923
USA  1969    27     1.032
USA  1969    28     1.140
USA  1969    29     1.251
USA  1969    30     1.360
USA  1969    31     1.465
USA  1969    32     1.567
USA  1969    33     1.660
USA  1969    34     1.745
USA  1969    35     1.823
USA  1969    36     1.891
USA  1969    37     1.948
USA  1969    38     1.995
USA  1969    39     2.031
USA  1969    40     2.059
USA  1969    41     2.079
USA  1969    42     2.092
USA  1969    43     2.101
USA  1969    44     2.107
USA  1969    45     2.110
USA  1969    46     2.112
USA  1969    47     2.113
USA  1969    48     2.113
USA  1969    49     2.114
USA  1969    50     2.114
USA  1969    51         .
USA  1969    52         .
USA  1969    53         .
USA  1969    54         .
USA  1969    55         .
USA  1970    12     0.000
USA  1970    13     0.000
USA  1970    14     0.001
USA  1970    15     0.006
USA  1970    16     0.019
USA  1970    17     0.049
USA  1970    18     0.100
USA  1970    19     0.174
USA  1970    20     0.269
USA  1970    21     0.376
USA  1970    22     0.489
USA  1970    23     0.604
USA  1970    24     0.715
USA  1970    25     0.823
USA  1970    26     0.930
USA  1970    27     1.040
USA  1970    28     1.149
USA  1970    29     1.261
USA  1970    30     1.372
USA  1970    31     1.480
USA  1970    32     1.582
